Id,AthleteId,RecruitType,Year,Ranking,Name,School,CommittedTo,Position,Height,Weight,Stars,Rating,City,StateProvince,Country,HometownInfo Latitude,HometownInfo Longitude,HometownInfo FipsCode
75069,4576170.0,HighSchool,2020,1858.0,Isiah Childs,Wamego,Akron,OLB,75.0,205.0,3,0.8281,Wamego,KS,USA,39.201941,-96.304998,20149.0
63424,4570446.0,HighSchool,2020,1859.0,Chase Atkinson,Blythewood,Syracuse,S,71.0,180.0,3,0.8281,Blythewood,SC,USA,34.2187005,-80.98456918011235,45079.0
63425,4606683.0,HighSchool,2020,1860.0,Delmar Glaze,West Mecklenburg,Maryland,OT,77.0,315.0,3,0.8281,Charlotte,NC,USA,35.2272,-80.843083,37119.0
63426,4612882.0,HighSchool,2020,1861.0,Xavier Spencer,Judson,UT San Antonio,CB,73.0,175.0,3,0.8281,Converse,TX,USA,29.5180081,-98.3161241,48029.0
63427,unknown,HighSchool,2020,1862.0,Jernias Tafia,Eastside Catholic,Portland State,OG,76.0,325.0,3,0.828,Sammamish,WA,USA,47.6088445,-122.0423067,53033.0
63428,unknown,HighSchool,2020,1863.0,Jaylin Richardson,F L Schlagle,Northern Iowa,ATH,71.5,194.0,3,0.828,Kansas City,KS,USA,39.1134562,-94.626497,20209.0
63429,4572243.0,HighSchool,2020,1864.0,Ar'Quel Smith,Naples,Iowa State,OLB,71.0,200.0,3,0.8277,Naples,FL,USA,26.1421976,-81.7942944,12021.0
63430,unknown,HighSchool,2020,1865.0,Lester Shaw,East Nashville Magnet School,Eastern Illinois,S,73.0,180.0,3,0.8276,Nashville,TN,USA,36.1622296,-86.7743531,47037.0
63431,unknown,HighSchool,2020,1866.0,Ja'Quan Randolph,Lake Gibson,unknown,WR,73.0,181.0,3,0.8275,Lakeland,FL,USA,28.0394654,-81.9498042,12105.0
63432,4565356.0,HighSchool,2020,1867.0,Ethan Barr,Marcus,Vanderbilt,ILB,75.0,210.0,3,0.8275,Flower Mound,TX,USA,33.0283854,-97.0867203,48121.0
63433,4686144.0,HighSchool,2020,1868.0,Josh Brown,Lowndes,Troy,CB,71.0,165.0,3,0.8275,Valdosta,GA,USA,30.8327022,-83.2784851,13185.0
63434,unknown,HighSchool,2020,1869.0,Jarmone Sutherland,Isidore Newman,Dartmouth,WR,71.0,175.0,3,0.8275,New Orleans,LA,USA,29.9499323,-90.0701156,22071.0
63435,unknown,HighSchool,2020,1870.0,Joe Hodge,Chamberlain,unknown,WR,67.0,155.0,3,0.8275,Tampa,FL,USA,27.9477595,-82.458444,12057.0
63436,unknown,HighSchool,2020,1871.0,Matthew Roberts,North Shore,unknown,ILB,73.0,210.0,3,0.8275,Houston,TX,USA,29.7589382,-95.3676974,48201.0
63437,unknown,HighSchool,2020,1872.0,Anthony Dinkins-McCall,Sumter,Georgia Southern,APB,70.0,165.0,3,0.8274,Sumter,SC,USA,33.9204354,-80.3414693,45085.0
63438,4429609.0,HighSchool,2020,1873.0,Jason Eaton,Clarksville,Eastern Michigan,OT,78.0,320.0,3,0.8274,Clarksville,TN,USA,36.5277607,-87.3588703,47125.0
63439,4433895.0,HighSchool,2020,1874.0,Eric Rogers,Burlington Twp,Northern Illinois,S,74.0,165.0,3,0.8274,Cherry Hill,NJ,USA,39.9348351,-75.0307264,34007.0
63440,unknown,HighSchool,2020,1875.0,Myles Bailey,North Brunswick Twp,Central Michigan,RB,72.0,180.0,3,0.8274,North Brunswick,NJ,USA,40.5008674,-74.4424962,34023.0
63441,unknown,HighSchool,2020,1876.0,Christian Miller,Hilton Head,Gardner-Webb,CB,69.5,174.0,3,0.8274,Hilton Head Island,SC,USA,32.1618488,-80.7512616,45013.0
63442,4608771.0,HighSchool,2020,1877.0,Javar Strong,Muscle Shoals,Arkansas State,S,75.0,175.0,3,0.8274,Cherokee,AL,USA,34.7570342,-87.9728143,1033.0
63443,unknown,HighSchool,2020,1878.0,Malaki Roberson,Graham-Kapowsin,Eastern Washington,ATH,69.0,170.0,3,0.8274,Graham,WA,USA,47.0395996,-122.2785729,53053.0
63444,4568712.0,HighSchool,2020,1879.0,Israel Whitmore,Choctaw County,Arkansas State,OLB,74.0,220.0,3,0.8273,Ackerman,MS,USA,33.3101243,-89.1728434,28019.0
63445,4430933.0,HighSchool,2020,1880.0,Ezemdi Udoh,Terry Sanford,NC State,TE,77.0,242.0,3,0.8269,Fayetteville,NC,USA,35.0525759,-78.878292,37051.0
75070,4565296.0,HighSchool,2020,1881.0,Cole Finney,Hingham,Duke,TE,78.0,240.0,3,0.8269,Hingham,MA,USA,42.2417669,-70.8897676,25023.0
75071,4594479.0,HighSchool,2020,1882.0,Matt Lowe,Serrano,Fresno State,TE,77.0,245.0,3,0.8269,Phelan,CA,USA,34.426298,-117.5725026,6071.0
63448,4570031.0,HighSchool,2020,1883.0,Keenan Cupit,Jefferson Forest,UCF,ILB,74.0,225.0,3,0.8269,Forest,VA,USA,37.3664775,-79.27424567386603,51019.0
63449,4432399.0,HighSchool,2020,1884.0,Ralph Mency,Robert E. Lee,Middle Tennessee,SDE,75.0,225.0,3,0.8269,Jacksonville,FL,USA,30.3321838,-81.655651,12031.0
63450,4433847.0,HighSchool,2020,1885.0,Griffin Little,Homestead,Bowling Green,TE,75.0,230.0,3,0.8269,Fort Wayne,IN,USA,41.0799898,-85.1386015,18003.0
63451,unknown,HighSchool,2020,1886.0,Kevon Angry,McEachern,unknown,CB,71.0,180.0,3,0.8269,Powder Springs,GA,USA,33.8595492,-84.683824,13067.0
63452,unknown,HighSchool,2020,1887.0,Matthew Duncan,Ashley Ridge,Temple,PRO,74.0,198.0,3,0.8269,Summerville,SC,USA,33.0206179,-80.1747537,45035.0
75072,unknown,HighSchool,2020,1888.0,Mitchell Wolfe,Sumner,Sacramento State,OLB,75.0,215.0,3,0.8268,Sumner,WA,USA,42.8488865,-92.0970758,19017.0
63454,4432540.0,HighSchool,2020,1889.0,Logan Self,Hewitt-Trussville,Troy,OG,75.0,265.0,3,0.8268,Trussville,AL,USA,33.626629,-86.5549335251678,1073.0
63455,unknown,HighSchool,2020,1890.0,Tyler Fletcher,East Nashville Magnet School,Western Michigan,ATH,75.0,205.0,3,0.8268,Nashville,TN,USA,36.1622296,-86.7743531,47037.0
63456,4430972.0,HighSchool,2020,1891.0,Griffin Brewster,Darlington School,Kent State,PRO,74.5,205.0,3,0.8268,Rome,GA,USA,34.257038,-85.1646726,13115.0
63457,4588227.0,HighSchool,2020,1892.0,Tre Smith,Mountain Ridge,Maryland,DT,74.0,285.0,3,0.8268,Frostburg,MD,USA,39.6581425,-78.928357,24001.0
63458,4429581.0,HighSchool,2020,1893.0,Osei Dixon,St. Vincent Pallotti,UMass,CB,74.0,190.0,3,0.8268,Bowie,MD,USA,38.9429659,-76.731234,24033.0
63459,4588226.0,HighSchool,2020,1894.0,Zach Perkins,Berkeley Prep,Maryland,OT,76.0,321.0,3,0.8268,Tampa,FL,USA,27.9477595,-82.458444,12057.0
63460,4612879.0,HighSchool,2020,1895.0,Tyrese Hopkins,Starkville,Southern Mississippi,OLB,74.0,195.0,3,0.8268,Macon,MS,USA,33.1054039,-88.5608767,28103.0
63461,unknown,HighSchool,2020,1896.0,Jake Griffin,Red Mountain,BYU,OT,78.0,265.0,3,0.8268,Mesa,AZ,USA,33.4151117,-111.8314773,4013.0
75073,4566314.0,HighSchool,2020,1897.0,Hugo Klages,Germany,UMass,WDE,74.0,235.0,3,0.8268,unknown,unknown,GERM,unknown,unknown,unknown
63463,4565445.0,HighSchool,2020,1898.0,Aamaris Brown,Armwood,Kansas State,S,72.0,191.0,3,0.8268,Seffner,FL,USA,27.998541000000003,-82.27488400114905,12057.0
63464,unknown,HighSchool,2020,1899.0,Joshua Ancrum,Norland,unknown,CB,72.0,160.0,3,0.8267,Miami,FL,USA,25.7742658,-80.1936589,12086.0
63465,unknown,HighSchool,2020,1900.0,Jaheim Brown-Taylor,Chandler,unknown,RB,69.0,170.0,3,0.8267,Chandler,AZ,USA,33.3062223,-111.8413317,4013.0
63466,4575909.0,HighSchool,2020,1901.0,Roman Fuller,Decatur,Tulsa,PRO,75.0,185.0,3,0.8267,Decatur,TX,USA,33.2342834,-97.5861393,48497.0
63467,unknown,HighSchool,2020,1902.0,Kyle Mann,McEachern,unknown,DT,71.5,260.0,3,0.8267,Powder Springs,GA,USA,33.8595492,-84.683824,13067.0
63468,4565547.0,HighSchool,2020,1903.0,Roman Parodie,Cardinal Gibbons,Ohio,CB,73.0,170.0,3,0.8267,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011.0
63469,4605854.0,HighSchool,2020,1904.0,Dylan Spencer,Madison Central,Missouri,OT,76.0,300.0,3,0.8265,Madison,MS,USA,32.4618086,-90.1153638,28089.0
63470,4602667.0,HighSchool,2020,1905.0,Jaylin Lane,Clover,Middle Tennessee,WR,70.0,170.0,3,0.8265,Clover,SC,USA,44.0380716,-87.7016818,55071.0
63471,unknown,HighSchool,2020,1906.0,Hunter Dunn,Tomball,unknown,PRO,75.0,171.0,3,0.8265,Tomball,TX,USA,30.0971621,-95.6160549,48201.0
63472,unknown,HighSchool,2020,1907.0,Patrick Roberg,Oaks Christian,Cal Poly,ATH,75.0,215.0,3,0.8265,Westlake Village,CA,USA,34.1460234,-118.8061794,6037.0
63473,unknown,HighSchool,2020,1908.0,Jeremiah Mawali,Chaminade-Madonna Prep,unknown,OG,77.0,300.0,3,0.8265,Hollywood,FL,USA,26.0112014,-80.1494901,12011.0
63474,unknown,HighSchool,2020,1909.0,Hunter Loyd,Rogers,Central Arkansas,DUAL,76.0,200.0,3,0.8265,Rogers,AR,USA,36.3320197,-94.1185366,5007.0
75074,4697621.0,HighSchool,2020,1910.0,Lamar Campbell,Sumner,Washington State,CB,73.0,175.0,3,0.8265,Sumner,WA,USA,42.8488865,-92.0970758,19017.0
63476,4608815.0,HighSchool,2020,1911.0,Damon McFarland,St. Augustine,Louisiana Tech,CB,71.0,182.0,3,0.8265,New Orleans,LA,USA,29.9499323,-90.0701156,22071.0
63477,unknown,HighSchool,2020,1912.0,Shawn Byrd,Saraland,unknown,OLB,71.0,213.0,3,0.8265,Saraland,AL,USA,30.820742,-88.0705556,1097.0
63478,unknown,HighSchool,2020,1913.0,Ty Rawls,Wetumpka,unknown,ATH,71.0,211.0,3,0.8265,Wetumpka,AL,USA,32.5437448,-86.2119127,1051.0
63479,unknown,HighSchool,2020,1914.0,Javonta Leatherwood,Central,unknown,RB,72.0,180.0,3,0.8265,Tuscaloosa,AL,USA,33.2095614,-87.5675258,1125.0
63480,unknown,HighSchool,2020,1915.0,Solomon Sutton,Zebulon B. Vance,North Carolina Central,ILB,71.0,205.0,3,0.8265,Charlotte,NC,USA,35.2272,-80.843083,37119.0
63481,unknown,HighSchool,2020,1916.0,Dewayne McBride,Vanguard,UAB,RB,71.0,212.0,3,0.8265,Ocala,FL,USA,29.1871986,-82.1400923,12083.0
63482,unknown,HighSchool,2020,1917.0,LaDarius Fair,Lancaster,Alcorn State,WR,72.0,190.0,3,0.8265,Lancaster,TX,USA,32.5920798,-96.7561083,48113.0
63483,4433953.0,HighSchool,2020,1918.0,Ja'Bray Young,Melissa,Stephen F. Austin,RB,70.0,208.0,3,0.8265,Melissa,TX,USA,33.2860549,-96.5725952,48085.0
63484,unknown,HighSchool,2020,1919.0,Trysten Smith,Duncanville,Central Arkansas,RB,69.0,203.0,3,0.8265,Duncanville,TX,USA,32.6518004,-96.9083366,48113.0
63485,unknown,HighSchool,2020,1920.0,Nemea Hall,West Orange,unknown,ATH,72.0,212.0,3,0.8265,Winter Garden,FL,USA,28.5656649,-81.5856742,12095.0
63486,unknown,HighSchool,2020,1921.0,Josue Ultima,Miami Central,unknown,WR,75.0,170.0,3,0.8265,Miami,FL,USA,25.7742658,-80.1936589,12086.0
63487,unknown,HighSchool,2020,1922.0,LaAnthony Valentine,Palm Bay Senior,unknown,RB,69.0,170.0,3,0.8265,Melbourne,FL,USA,28.0836269,-80.6081089,12009.0
63488,unknown,HighSchool,2020,1923.0,Brandon Benjamin,Dunbar,unknown,RB,68.0,191.0,3,0.8265,Fort Myers,FL,USA,26.640628,-81.8723084,12071.0
63489,unknown,HighSchool,2020,1924.0,Tayezhan Crough,Gardner Edgerton,unknown,ATH,73.0,175.0,3,0.8265,Hutchinson,KS,USA,38.0608444,-97.9297743,20155.0
63490,unknown,HighSchool,2020,1925.0,Shelton Quarles Jr,Calvary Christian,unknown,CB,72.0,185.0,3,0.8265,Clearwater,FL,USA,27.9658533,-82.8001026,12103.0
63491,unknown,HighSchool,2020,1926.0,Brayden Thomas,Boswell,unknown,PRO,72.5,181.0,3,0.8265,Fort Worth,TX,USA,32.753177,-97.3327459,48439.0
63492,unknown,HighSchool,2020,1927.0,Jonathan Wallace,St. Frances Academy,unknown,DT,75.0,315.0,3,0.8265,Baltimore,MD,USA,39.2908816,-76.610759,24510.0
63493,4685947.0,HighSchool,2020,1928.0,CJ Beasley,Maury,Coastal Carolina,RB,69.0,170.0,3,0.8263,Norfolk,VA,USA,36.8462923,-76.2929252,51710.0
63494,4433958.0,HighSchool,2020,1929.0,Jared Zirkel,Tivy,Georgia,K,75.0,185.0,3,0.8263,Kerrville,TX,USA,30.0474688,-99.1400207,48265.0
75075,4429235.0,HighSchool,2020,1930.0,Nick Bags,Tottenville,Temple,DT,75.0,280.0,3,0.8263,Wayne,NJ,USA,40.9491723,-74.2376802,34031.0
75076,4565652.0,HighSchool,2020,1931.0,Errol Rogers,Lafayette Christian Academy,Louisiana,WR,71.0,185.0,3,0.8263,Lafayette,LA,USA,30.2240897,-92.0198427,22055.0
63497,4606181.0,HighSchool,2020,1932.0,Keydrain Calligan,Westgate,Louisiana Monroe,CB,74.0,185.0,3,0.8262,New Iberia,LA,USA,30.0035365,-91.8187285,22045.0
63498,4571676.0,HighSchool,2020,1933.0,Joquarri Price,Desert Ridge,UCLA,OLB,74.0,215.0,3,0.8262,Mesa,AZ,USA,33.4151117,-111.8314773,4013.0
63499,4565200.0,HighSchool,2020,1934.0,Upton Stout,North Shore,North Texas,S,69.0,165.0,3,0.8261,Houston,TX,USA,29.7589382,-95.3676974,48201.0
63500,4611992.0,HighSchool,2020,1935.0,Trevor Reaves,Edison,Florida Atlantic,CB,74.0,175.0,3,0.8261,Miami,FL,USA,25.7742658,-80.1936589,12086.0
63501,4612350.0,HighSchool,2020,1936.0,Donovan Eaglin,Manvel,Michigan State,RB,71.0,215.0,3,0.8261,Manvel,TX,USA,29.4664706,-95.355714,48039.0
63502,unknown,HighSchool,2020,1937.0,Quay Evans,Chester,Connecticut,DT,74.5,278.0,3,0.8261,Chester,SC,USA,34.7048613,-81.2142561,45023.0
75077,unknown,HighSchool,2020,1938.0,DJ Woodbury,Burlington City,Temple,S,74.0,190.0,3,0.8261,Burlington,NJ,USA,40.0712218,-74.8648859,34005.0
63504,4695497.0,HighSchool,2020,1939.0,Cole Wright,Carlsbad,Boise State,ATH,72.0,175.0,3,0.8261,Carlsbad,CA,USA,33.1580933,-117.3505966,6073.0
63505,unknown,HighSchool,2020,1940.0,Bryce Leighton,Camas,Montana State,P,75.0,180.0,3,0.826,Camas,WA,USA,45.5911103,-122.4122248,53011.0
63506,4568699.0,HighSchool,2020,1941.0,Rasheed Miller,Lake Wales,Georgia Southern,OT,78.0,260.0,3,0.8259,Lake Wales,FL,USA,27.9014133,-81.5859099,12105.0
63507,4429953.0,HighSchool,2020,1942.0,Randy Holtz,R Nelson Snider,Indiana,OT,78.0,342.0,3,0.8255,Fort Wayne,IN,USA,41.0799898,-85.1386015,18003.0
63508,4429683.0,HighSchool,2020,1943.0,Anthony Enechukwu,St. Mary's,Western Michigan,ATH,75.0,190.0,3,0.8255,West Bloomfield,MI,USA,42.5679,-83.3733,36069.0
63509,4432306.0,HighSchool,2020,1944.0,Ta'Shoyn Johnson,Killeen,North Texas,DT,73.0,285.0,3,0.8255,Killeen,TX,USA,31.1171441,-97.727796,48027.0
63510,4612344.0,HighSchool,2020,1945.0,Dillon Markiewicz,McKinney North,Syracuse,PRO,76.5,215.0,3,0.8255,McKinney,TX,USA,33.1976496,-96.6154471,48085.0
63511,4612871.0,HighSchool,2020,1946.0,Tre Odom,Lufkin,Louisiana Monroe,S,72.0,185.0,3,0.8255,Lufkin,TX,USA,31.3386242,-94.7288558,48005.0
63512,4698126.0,HighSchool,2020,1947.0,Jamier Wright-Collins,John F. Kennedy,Rutgers,OLB,75.0,200.0,3,0.8255,Paterson,NJ,USA,40.9167654,-74.171811,34031.0
63513,4695693.0,HighSchool,2020,1948.0,Jordan Porter,Muskegon,Bowling Green,SDE,75.0,240.0,3,0.8255,Muskegon,MI,USA,43.2341813,-86.2483921,26121.0
63514,unknown,HighSchool,2020,1949.0,Anthony Johnson Jr.,Norland,unknown,CB,70.0,170.0,3,0.8254,Miami,FL,USA,25.7742658,-80.1936589,12086.0
63515,unknown,HighSchool,2020,1950.0,Dapree Bryant,Coatesville Area,Villanova,WR,68.0,170.0,3,0.8254,Coatesville,PA,USA,39.9831616,-75.8238355,42029.0
62998,4606001.0,HighSchool,2020,1951.0,Elelyon Noa,Helix,Utah State,RB,68.0,190.0,3,0.8254,La Mesa,CA,USA,32.7678288,-117.0230839,6073.0
75078,4697755.0,HighSchool,2020,1952.0,Paris Shand,The Loomis Chaffee School,Arizona,SDE,77.0,240.0,3,0.8254,Windsor,CT,USA,41.8525984,-72.6437022,9003.0
63517,unknown,HighSchool,2020,1953.0,Jaden Wheeler,Berrien,Florida Atlantic,DT,75.0,265.0,3,0.8254,Nashville,GA,USA,31.2074197,-83.2501548,13019.0
63518,4566315.0,HighSchool,2020,1954.0,Nofoafia Tulafono,Oak Hills,Wyoming,OG,73.0,305.0,3,0.8254,Hesperia,CA,USA,34.4263886,-117.3008784,6071.0
63519,4432431.0,HighSchool,2020,1955.0,Avery Morrow,Garfield,Nevada,RB,73.0,205.0,3,0.8254,Seattle,WA,USA,47.6038321,-122.3300624,53033.0
63520,4431084.0,HighSchool,2020,1956.0,Brayden Evans,Mooresville,Ball State,S,72.0,205.0,3,0.8254,Mooresville,IN,USA,39.6128243,-86.37416,18109.0
63521,4611516.0,HighSchool,2020,1957.0,Holden Willis,Greenback School,South Florida,WR,76.0,204.0,3,0.8254,Greenback,TN,USA,35.6611904,-84.1721357,47105.0
63522,4604320.0,HighSchool,2020,1958.0,Kamron Forest,Cajon,Fresno State,CB,69.5,165.0,3,0.8248,San Bernardino,CA,USA,34.1083449,-117.2897652,6071.0
63523,4699784.0,HighSchool,2020,1959.0,Dezjhon Malone,Edison,San Diego State,CB,74.0,180.0,3,0.8248,Fresno,CA,USA,36.7295295,-119.70886126075588,6019.0
63524,4429253.0,HighSchool,2020,1960.0,Mitch Bartol,Kimberly,Western Michigan,TE,76.0,230.0,3,0.8248,Kimberly,WI,USA,44.2717086,-88.3400807,55087.0
63525,4432448.0,HighSchool,2020,1961.0,Mason Narcisse,St Charles Catholic,Louisiana,DT,74.5,310.0,3,0.8248,La Place,LA,USA,30.0666,-90.4801,1087.0
63526,4591236.0,HighSchool,2020,1962.0,Ricky Johnson,Cy Falls,UNLV,S,74.0,170.0,3,0.8248,Houston,TX,USA,29.7589382,-95.3676974,48201.0
63527,4612832.0,HighSchool,2020,1963.0,Collin Sutherland,Marcus,Arkansas,TE,76.5,224.0,3,0.8248,Flower Mound,TX,USA,33.0283854,-97.0867203,48121.0
63528,4576151.0,HighSchool,2020,1964.0,Zach Taylor,James Clemens,UAB,OT,77.0,305.0,3,0.8247,Madison,AL,USA,34.6928726,-86.7511427,1089.0
63529,4612079.0,HighSchool,2020,1965.0,Soane Toia,Grace Brethren,San José State,DT,72.0,270.0,3,0.8247,Simi Valley,CA,USA,34.2694474,-118.781482,6111.0
63530,unknown,HighSchool,2020,1966.0,Julian Ganthier,St. Vincent Pallotti,Stony Brook,CB,73.0,175.0,3,0.8247,Laurel,MD,USA,39.0992752,-76.8483061,24033.0
75079,4429239.0,HighSchool,2020,1967.0,Zae Baines,North Cross School,Temple,WR,75.0,180.0,3,0.8247,Roanoke,VA,USA,37.270973,-79.9414313,51770.0
63532,4565624.0,HighSchool,2020,1968.0,Jalen Tate,Greenville,Georgia State,S,72.0,180.0,3,0.8247,Greenville,SC,USA,34.851354,-82.3984882,45045.0
63533,4612452.0,HighSchool,2020,1969.0,Waisale Muavesi,Timpview,UNLV,DT,75.0,285.0,3,0.8247,Provo,UT,USA,40.2338438,-111.6585337,49049.0
63534,4594475.0,HighSchool,2020,1970.0,Janirr Wade,Stephenson,Akron,SDE,75.0,235.0,3,0.8247,Stone Mountain,GA,USA,33.8080924,-84.1706273,13089.0
63535,4569531.0,HighSchool,2020,1971.0,Durante Jones,Mays,Connecticut,CB,74.0,170.0,3,0.8247,Atlanta,GA,USA,33.7490987,-84.3901849,13121.0
63536,4570632.0,HighSchool,2020,1972.0,Blaise Sparks,North Fort Myers,Illinois,OT,79.0,301.0,3,0.8247,North Fort Myers,FL,USA,26.6728666,-81.8840848,12071.0
63537,4565892.0,HighSchool,2020,1973.0,Navy Shuler,Christ School,Appalachian State,PRO,71.0,195.0,3,0.8247,Arden,NC,USA,35.4661821,-82.5164242,37021.0
63538,4433830.0,HighSchool,2020,1974.0,Luke Grimm,Raymore-Peculiar,Kansas,WR,72.0,175.0,3,0.8242,Peculiar,MO,USA,38.7145481,-94.4611204,29037.0
63539,4565544.0,HighSchool,2020,1975.0,Clyde Washington,Lenape,Purdue,ILB,75.0,212.0,3,0.8242,Medford,NJ,USA,39.9009472,-74.8234961,34005.0
63540,4689757.0,HighSchool,2020,1976.0,Deris Jackson,Lausanne Collegiate School,Arkansas State,DT,74.5,319.0,3,0.8241,Memphis,TN,USA,35.1490215,-90.0516285,47157.0
63541,unknown,HighSchool,2020,1977.0,Logan Pili,Timpview,BYU,S,73.0,195.0,3,0.824,Provo,UT,USA,40.2338438,-111.6585337,49049.0
63542,4600601.0,HighSchool,2020,1978.0,Troy Rainey,Harding,Rutgers,DT,77.0,300.0,3,0.824,Bridgeport,CT,USA,41.1670412,-73.2048348,9001.0
63543,4602643.0,HighSchool,2020,1979.0,Gabriel Lopez,Desert Pines,Washington State,WDE,75.0,240.0,3,0.824,Las Vegas,NV,USA,36.1672559,-115.1485163,32003.0
63544,4576168.0,HighSchool,2020,1980.0,Trey Blair,Haverford,Temple,ATH,71.0,195.0,3,0.8236,Havertown,PA,USA,39.9809452,-75.3085201,42045.0
63545,4696742.0,HighSchool,2020,1981.0,Marcus Miller,Castro Valley,UNLV,OG,76.0,270.0,3,0.8236,Castro Valley,CA,USA,37.6945519,-122.0857432,6001.0
63546,4576148.0,HighSchool,2020,1982.0,Nate Kamper,Killeen,Rice,TE,78.0,200.0,3,0.8236,Killeen,TX,USA,31.1171441,-97.727796,48027.0
63547,unknown,HighSchool,2020,1983.0,Elijah Champaigne,Memorial,Tulane,DT,74.0,266.0,3,0.8236,Tomball,TX,USA,30.0971621,-95.6160549,48201.0
63548,4575828.0,HighSchool,2020,1984.0,Vinson Brown,Manvel,Southern Mississippi,CB,72.0,175.0,3,0.8235,Manvel,TX,USA,29.4664706,-95.355714,48039.0
63549,unknown,HighSchool,2020,1985.0,Theodore Richardson,Booker T. Washington,Florida International,WR,71.5,178.0,3,0.8235,Miami,FL,USA,25.7742658,-80.1936589,12086.0
63550,4610549.0,HighSchool,2020,1986.0,OJ Bartley,Edison,New Mexico,SDE,74.0,270.0,3,0.8235,Stockton,CA,USA,37.9577016,-121.2907796,6077.0
63551,unknown,HighSchool,2020,1987.0,Reese Poffenbarger,Middletown,Old Dominion,PRO,73.0,200.0,3,0.8235,Middletown,MD,USA,39.4437567,-77.5454038,24021.0
63552,4612883.0,HighSchool,2020,1988.0,Osaiasi Taueli,Mesa,UTEP,OLB,73.0,210.0,3,0.8235,Mesa,AZ,USA,33.4151117,-111.8314773,4013.0
63553,4430668.0,HighSchool,2020,1989.0,Jake Ray,St. Thomas Aquinas,Arizona State,TE,76.0,246.0,3,0.8235,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011.0
63554,4431287.0,HighSchool,2020,1990.0,Ethan Mottinger,North Attleboro,UMass,OT,76.5,296.0,3,0.8235,North Attleboro,MA,USA,41.9834324,-71.3328328,25005.0
63555,4432484.0,HighSchool,2020,1991.0,Michael Pleas,Lincoln,Southern Mississippi,OLB,75.0,222.0,3,0.8235,Tallahassee,FL,USA,30.4380832,-84.2809332,12073.0
63556,4432380.0,HighSchool,2020,1992.0,Joseph Mason,Green Oaks,Louisiana Tech,OLB,75.0,220.0,3,0.8235,Shreveport,LA,USA,32.5221828,-93.7651944,22017.0
63557,4568688.0,HighSchool,2020,1993.0,Chase Little,Montgomery Catholic Preparatory,Troy,OT,78.0,310.0,3,0.8234,Montgomery,AL,USA,32.3669656,-86.3006485,1101.0
63558,4608686.0,HighSchool,2020,1994.0,Kyle Monangai,Don Bosco Prep,Rutgers,RB,68.5,203.0,3,0.8234,Ramsey,NJ,USA,41.0573188,-74.1409771,34003.0
63559,unknown,HighSchool,2020,1995.0,Keegan Smith,Lumen Christi,Central Michigan,OG,74.5,308.0,3,0.8234,Jackson,MI,USA,42.2465036,-84.4016963,28049.0
63560,unknown,HighSchool,2020,1996.0,Treyshaun Mitchell,Nansemond River,unknown,DT,73.0,324.0,3,0.8234,Suffolk,VA,USA,36.7282096,-76.5835703,51800.0
63561,4566197.0,HighSchool,2020,1997.0,Tommy Spencer,Roseville,Oregon State,TE,77.0,235.0,3,0.8234,Roseville,CA,USA,38.7521235,-121.2880059,6061.0
63562,4582836.0,HighSchool,2020,1998.0,Willie Lampkin,Lakeland,Coastal Carolina,DT,73.0,288.0,3,0.8234,Lakeland,FL,USA,28.0394654,-81.9498042,12105.0
63563,unknown,HighSchool,2020,1999.0,Tim Coutras,Nolensville,Liberty,S,74.0,190.0,3,0.8232,Nolensville,TN,USA,35.9522852,-86.6694413,47187.0
63564,4612187.0,HighSchool,2020,2000.0,Matthew Rueve,St. Xavier,Boston College,PRO,76.0,183.0,3,0.8227,Cincinnati,OH,USA,39.1014537,-84.5124602,39061.0
63565,4608801.0,HighSchool,2020,2001.0,Nae'Saan Dickerson,Hapeville Charter,South Alabama,WR,75.0,185.0,3,0.8227,Atlanta,GA,USA,33.7490987,-84.3901849,13121.0
63566,4432308.0,HighSchool,2020,2002.0,Gerrell Johnson,New Town,UMass,OLB,75.0,195.0,3,0.8227,Washington,DC,USA,38.8949855,-77.0365708,11001.0
63567,unknown,HighSchool,2020,2003.0,Armon Wallace,DeSmet,Missouri State,DT,71.5,288.0,3,0.8227,Saint Louis,MO,USA,38.6264178,-90.1998378,29510.0
63568,4430942.0,HighSchool,2020,2004.0,Briston Bennett,Battle Ground Academy,Charlotte,CB,72.0,165.0,3,0.8227,Franklin,TN,USA,35.925193,-86.8689365,47187.0
63569,4686307.0,HighSchool,2020,2005.0,Tyler Roberson,Trinity,Kent State,SDE,75.0,255.0,3,0.8227,Louisville,KY,USA,38.2542376,-85.759407,21111.0
63570,4431113.0,HighSchool,2020,2006.0,Cam Griffin,Lutheran North,Western Michigan,CB,73.0,180.0,3,0.8227,Saint Louis,MO,USA,38.6264178,-90.1998378,29510.0
63571,unknown,HighSchool,2020,2007.0,Anthony Baker,Cardinal Ritter College Prep,Eastern Illinois,DT,72.0,275.0,3,0.8227,Saint Louis,MO,USA,38.6264178,-90.1998378,29510.0
63572,unknown,HighSchool,2020,2008.0,Delonus Kabir,Pahokee,unknown,OG,75.0,305.0,3,0.8227,Belle Glade,FL,USA,26.6845104,-80.6675577,12099.0
